OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
17-2080	Environmental Engineers	broad	52280	1.8	42.56	88530	0.6	23.96	30.70	40.81	51.89	62.56	49830	63860	84890	107920	130120		
17-2081	Environmental Engineers	detailed	52280	1.8	42.56	88530	0.6	23.96	30.70	40.81	51.89	62.56	49830	63860	84890	107920	130120		
17-2110	Industrial Engineers, Including Health and Safety	broad	281950	1.0	42.63	88680	0.4	25.86	32.31	40.63	50.85	62.38	53780	67200	84510	105770	129760		
17-2111	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	detailed	25410	2.1	43.36	90190	0.6	24.32	31.48	41.69	53.25	64.47	50580	65490	86720	110760	134110		
17-2112	Industrial Engineers	detailed	256550	1.1	42.56	88530	0.4	26.00	32.37	40.53	50.59	62.21	54070	67330	84310	105230	129390		
17-2120	Marine Engineers and Naval Architects	broad	8120	6.8	48.01	99860	2.0	28.17	34.90	44.88	57.79	73.29	58580	72600	93350	120210	152450		
17-2121	Marine Engineers and Naval Architects	detailed	8120	6.8	48.01	99860	2.0	28.17	34.90	44.88	57.79	73.29	58580	72600	93350	120210	152450		
17-2130	Materials Engineers	broad	26800	4.0	46.66	97050	1.4	26.38	33.95	44.86	58.23	71.56	54870	70620	93310	121120	148840		
17-2131	Materials Engineers	detailed	26800	4.0	46.66	97050	1.4	26.38	33.95	44.86	58.23	71.56	54870	70620	93310	121120	148840		
17-2140	Mechanical Engineers	broad	285790	1.6	43.17	89800	0.4	26.16	32.24	40.48	51.16	63.15	54420	67070	84190	106420	131350		
17-2141	Mechanical Engineers	detailed	285790	1.6	43.17	89800	0.4	26.16	32.24	40.48	51.16	63.15	54420	67070	84190	106420	131350		
17-2150	Mining and Geological Engineers, Including Mining Safety Engineers	broad	6940	5.7	49.52	103010	2.4	26.68	33.96	45.06	61.26	77.17	55490	70630	93720	127420	160510		
17-2151	Mining and Geological Engineers, Including Mining Safety Engineers	detailed	6940	5.7	49.52	103010	2.4	26.68	33.96	45.06	61.26	77.17	55490	70630	93720	127420	160510		
17-2160	Nuclear Engineers	broad	17680	5.2	50.94	105950	1.5	31.53	39.79	49.14	59.82	73.28	65570	82770	102220	124420	152420		
17-2161	Nuclear Engineers	detailed	17680	5.2	50.94	105950	1.5	31.53	39.79	49.14	59.82	73.28	65570	82770	102220	124420	152420		
17-2170	Petroleum Engineers	broad	32780	5.0	70.69	147030	1.3	35.10	46.84	61.65	86.27	#	73000	97430	128230	179450	#		
17-2171	Petroleum Engineers	detailed	32780	5.0	70.69	147030	1.3	35.10	46.84	61.65	86.27	#	73000	97430	128230	179450	#		
17-2190	Miscellaneous Engineers	broad	123390	1.4	47.71	99250	0.4	25.27	34.37	46.78	60.08	73.55	52570	71490	97300	124960	152970		
17-2199	Engineers, All Other	detailed	123390	1.4	47.71	99250	0.4	25.27	34.37	46.78	60.08	73.55	52570	71490	97300	124960	152970		
17-3000	Drafters, Engineering Technicians, and Mapping Technicians	minor	688900	0.8	27.66	57530	0.3	15.88	20.18	26.41	33.66	41.50	33040	41970	54940	70000	86310		
17-3010	Drafters	broad	202710	1.1	27.16	56500	0.4	16.30	20.31	25.71	32.13	40.05	33910	42240	53480	66840	83300		
17-3011	Architectural and Civil Drafters	detailed	96810	1.6	26.10	54290	0.5	16.14	19.89	24.83	30.52	37.87	33570	41370	51640	63480	78770		
17-3012	Electrical and Electronics Drafters	detailed	26750	4.4	30.48	63390	0.8	17.20	22.24	28.83	37.36	46.55	35780	46260	59970	77700	96820		
17-3013	Mechanical Drafters	detailed	63630	1.7	27.63	57480	0.7	16.58	20.75	26.19	33.00	41.31	34490	43170	54480	68630	85920		
17-3019	Drafters, All Other	detailed	15530	3.3	26.16	54410	1.3	15.47	19.02	24.26	30.88	39.75	32180	39570	50470	64230	82680		
17-3020	Engineering Technicians, Except Drafters	broad	432270	1.0	28.61	59510	0.4	16.31	20.91	27.55	34.94	42.95	33920	43490	57310	72670	89330		
17-3021	Aerospace Engineering and Operations Technicians	detailed	11970	8.0	34.17	71070	3.4	20.59	25.90	32.70	40.50	49.04	42830	53870	68020	84230	102000		
17-3022	Civil Engineering Technicians	detailed	72150	1.3	25.06	52120	0.5	14.95	18.35	24.03	30.03	37.26	31100	38170	49980	62450	77500		
17-3023	Electrical and Electronics Engineering Technicians	detailed	134870	2.4	30.27	62950	0.4	17.72	22.99	29.90	36.29	44.06	36850	47810	62190	75480	91640		
17-3024	Electro-Mechanical Technicians	detailed	13710	4.4	27.82	57860	1.3	16.74	20.98	26.74	33.69	41.08	34820	43630	55610	70080	85440		
17-3025	Environmental Engineering Technicians	detailed	16550	3.1	25.24	52500	1.0	14.34	17.74	23.64	30.14	38.84	29820	36900	49170	62700	80780		
17-3026	Industrial Engineering Technicians	detailed	63220	2.3	27.37	56920	0.9	16.11	20.14	25.64	32.88	41.55	33520	41900	53330	68380	86430		
17-3027	Mechanical Engineering Technicians	detailed	45510	2.2	27.49	57180	0.8	16.36	20.47	26.19	32.91	39.81	34030	42580	54480	68440	82810		
17-3029	Engineering Technicians, Except Drafters, All Other	detailed	74290	1.6	30.80	64050	0.7	16.68	22.59	29.96	37.78	46.13	34690	46990	62330	78570	95960		
17-3030	Surveying and Mapping Technicians	broad	53920	2.5	21.87	45490	0.7	12.52	15.80	20.41	26.77	33.79	26030	32860	42450	55690	70280		
17-3031	Surveying and Mapping Technicians	detailed	53920	2.5	21.87	45490	0.7	12.52	15.80	20.41	26.77	33.79	26030	32860	42450	55690	70280		
19-0000	Life, Physical, and Social Science Occupations	major	1152840	0.7	35.06	72930	0.4	16.03	21.67	30.45	43.78	59.27	33350	45060	63340	91060	123280		
19-1000	Life Scientists	minor	286390	1.5	39.94	83080	0.8	20.15	25.48	34.59	48.11	64.99	41910	53000	71950	100080	135170		
19-1010	Agricultural and Food Scientists	broad	31350	3.6	33.88	70470	1.0	18.11	23.05	30.25	40.51	56.02	37660	47950	62920	84270	116520		
19-1011	Animal Scientists	detailed	2470	4.5	35.04	72890	3.7	17.47	22.07	29.01	38.87	60.67	36340	45900	60330	80840	126190		
19-1012	Food Scientists and Technologists	detailed	14200	6.5	34.26	71270	1.7	18.17	23.58	30.74	42.21	56.48	37800	49060	63950	87800	117480		
19-1013	Soil and Plant Scientists	detailed	14690	4.3	33.31	69290	1.3	18.18	22.83	29.95	39.38	54.99	37820	47490	62300	81920	114390		
19-1020	Biological Scientists	broad	103690	2.3	38.49	80060	0.9	19.98	25.43	34.56	46.15	62.00	41570	52890	71890	95990	128960		
19-1021	Biochemists and Biophysicists	detailed	29200	4.5	45.36	94340	1.8	21.64	28.19	39.51	56.41	76.16	45000	58630	82180	117340	158410		
19-1022	Microbiologists	detailed	21670	5.9	36.95	76850	2.2	18.98	23.52	32.14	46.66	61.63	39480	48920	66850	97050	128190		
19-1023	Zoologists and Wildlife Biologists	detailed	17720	3.1	31.20	64890	0.6	18.82	23.25	29.10	36.69	47.38	39150	48360	60520	76320	98540		
19-1029	Biological Scientists, All Other	detailed	35110	3.1	37.42	77830	1.3	20.21	26.72	35.96	44.00	56.09	42040	55570	74790	91520	116680		
19-1030	Conservation Scientists and Foresters	broad	28890	1.7	30.63	63720	0.6	18.22	22.71	29.14	36.87	44.41	37910	47240	60610	76680	92360		
19-1031	Conservation Scientists	detailed	20470	1.9	31.31	65130	0.8	17.92	22.60	29.72	37.56	46.14	37270	47010	61810	78120	95970		
19-1032	Foresters	detailed	8420	3.4	28.99	60300	0.6	18.80	22.81	28.22	34.18	39.62	39100	47440	58700	71100	82400		
19-1040	Medical Scientists	broad	114560	2.9	45.26	94150	1.5	21.46	27.40	38.33	55.51	76.00	44640	56990	79730	115450	158070		
19-1041	Epidemiologists	detailed	5690	2.2	37.37	77720	1.6	22.53	27.30	34.05	43.19	55.05	46870	56780	70820	89840	114510		
19-1042	Medical Scientists, Except Epidemiologists	detailed	108870	3.0	45.68	95000	1.6	21.42	27.40	38.72	56.17	76.72	44550	57000	80530	116840	159570		
19-1090	Miscellaneous Life Scientists	broad	7890	4.1	39.98	83150	2.1	21.24	26.15	35.51	49.56	65.56	44190	54390	73860	103090	136370		
19-1099	Life Scientists, All Other	detailed	7890	4.1	39.98	83150	2.1	21.24	26.15	35.51	49.56	65.56	44190	54390	73860	103090	136370		
19-2000	Physical Scientists	minor	262640	1.0	41.98	87310	0.6	20.93	27.19	37.40	52.14	68.90	43520	56560	77790	108440	143300		
19-2010	Astronomers and Physicists	broad	18510	4.1	58.00	120650	1.5	27.56	38.98	55.23	73.65	90.11	57310	81070	114870	153180	187430		
19-2011	Astronomers	detailed	1830	23.6	53.07	110380	3.3	26.42	34.26	50.35	70.82	79.40	54960	71270	104740	147320	165140		
19-2012	Physicists	detailed	16680	3.8	58.54	121770	1.5	27.71	39.83	55.71	73.90	91.14	57640	82850	115870	153710	189560		
19-2020	Atmospheric and Space Scientists	broad	9800	5.2	45.60	94840	1.3	24.75	33.59	44.45	55.05	67.71	51480	69860	92460	114510	140830		
19-2021	Atmospheric and Space Scientists	detailed	9800	5.2	45.60	94840	1.3	24.75	33.59	44.45	55.05	67.71	51480	69860	92460	114510	140830		
19-2030	Chemists and Materials Scientists	broad	94410	2.1	39.68	82520	0.8	20.45	26.36	36.26	49.48	63.78	42540	54820	75420	102920	132650		
19-2031	Chemists	detailed	86660	2.3	38.86	80820	0.9	20.28	25.99	35.45	48.38	62.34	42180	54060	73740	100630	129670		
19-2032	Materials Scientists	detailed	7750	4.6	48.83	101570	1.5	23.99	34.17	47.80	61.84	75.84	49890	71070	99430	128620	157750		
19-2040	Environmental Scientists and Geoscientists	broad	120970	1.4	40.19	83600	0.8	20.51	26.25	35.25	48.37	64.56	42660	54610	73320	100600	134290		
19-2041	Environmental Scientists and Specialists, Including Health	detailed	84250	1.5	36.23	75360	0.8	19.82	25.07	33.13	43.97	57.85	41220	52150	68910	91450	120320		
19-2042	Geoscientists, Except Hydrologists and Geographers	detailed	30420	3.0	51.15	106390	1.7	22.81	30.21	43.16	61.36	90.88	47450	62830	89780	127620	189020		
19-2043	Hydrologists	detailed	6300	3.7	40.26	83740	1.1	24.33	30.38	38.69	48.17	57.74	50600	63190	80480	100190	120100		
19-2090	Miscellaneous Physical Scientists	broad	18960	1.1	47.34	98460	1.8	22.78	31.35	46.19	59.60	74.52	47380	65210	96070	123960	155000		
19-2099	Physical Scientists, All Other	detailed	18960	1.1	47.34	98460	1.8	22.78	31.35	46.19	59.60	74.52	47380	65210	96070	123960	155000		
19-3000	Social Scientists and Related Workers	minor	244820	1.0	39.13	81380	1.0	20.19	26.84	36.19	47.75	60.29	41990	55840	75280	99320	125400		
19-3010	Economists	broad	19380	4.3	54.26	112860	1.3	26.51	35.52	48.58	66.40	87.05	55150	73890	101050	138120	181060		
19-3011	Economists	detailed	19380	4.3	54.26	112860	1.3	26.51	35.52	48.58	66.40	87.05	55150	73890	101050	138120	181060		
19-3020	Survey Researchers	broad	11930	4.9	28.82	59950	2.9	12.35	18.17	26.19	36.75	48.20	25680	37800	54470	76440	100250		
19-3022	Survey Researchers	detailed	11930	4.9	28.82	59950	2.9	12.35	18.17	26.19	36.75	48.20	25680	37800	54470	76440	100250		
19-3030	Psychologists	broad	122310	1.3	38.77	80640	0.8	20.14	26.72	36.17	47.40	58.47	41890	55580	75230	98590	121610		
19-3031	Clinical, Counseling, and School Psychologists	detailed	107980	1.4	37.83	78690	0.7	20.11	26.47	35.23	46.11	57.85	41830	55050	73270	95910	120320		
19-3032	Industrial-Organizational Psychologists	detailed	1020	11.7	50.27	104570	5.9	25.46	31.92	39.79	66.11	88.64	52950	66390	82760	137510	184380		
19-3039	Psychologists, All Other	detailed	13310	2.8	45.51	94650	3.5	20.04	32.12	46.02	52.78	61.40	41690	66810	95710	109770	127710		
19-3040	Sociologists	broad	2870	5.3	41.75	86840	2.8	20.17	27.72	38.34	51.98	70.61	41950	57650	79750	108130	146860		
19-3041	Sociologists	detailed	2870	5.3	41.75	86840	2.8	20.17	27.72	38.34	51.98	70.61	41950	57650	79750	108130	146860		
19-3050	Urban and Regional Planners	broad	34810	1.5	35.12	73060	0.6	21.23	26.52	33.66	42.26	50.63	44170	55160	70020	87910	105310		
19-3051	Urban and Regional Planners	detailed	34810	1.5	35.12	73060	0.6	21.23	26.52	33.66	42.26	50.63	44170	55160	70020	87910	105310		
19-3090	Miscellaneous Social Scientists and Related Workers	broad	53530	2.5	39.22	81570	1.7	20.58	27.89	37.03	48.73	61.07	42800	58010	77020	101360	127030		
19-3091	Anthropologists and Archeologists	detailed	6470	4.4	31.94	66440	1.1	17.75	23.19	30.38	39.15	47.88	36910	48240	63190	81430	99590		
19-3092	Geographers	detailed	1370	6.4	35.62	74090	1.3	21.48	27.51	35.70	43.33	48.73	44680	57210	74260	90120	101370		
19-3093	Historians	detailed	2950	4.0	29.32	60990	2.4	13.49	17.61	26.49	38.61	49.44	28050	36630	55110	80310	102830		
19-3094	Political Scientists	detailed	6350	6.9	53.97	112250	2.0	27.77	41.63	54.95	68.05	77.06	57750	86600	114290	141550	160290		
19-3099	Social Scientists and Related Workers, All Other	detailed	36380	3.6	38.87	80860	1.1	21.84	28.53	37.03	47.66	57.60	45420	59340	77020	99130	119800		
19-4000	Life, Physical, and Social Science Technicians	minor	358980	0.9	23.34	48550	0.5	12.79	16.17	21.27	28.34	37.01	26610	33630	44250	58950	76980		
19-4010	Agricultural and Food Science Technicians	broad	20420	3.0	19.46	40470	1.2	11.51	14.28	18.05	23.07	29.54	23930	29700	37550	47980	61450		
19-4011	Agricultural and Food Science Technicians	detailed	20420	3.0	19.46	40470	1.2	11.51	14.28	18.05	23.07	29.54	23930	29700	37550	47980	61450		
19-4020	Biological Technicians	broad	74720	2.4	22.18	46130	0.7	13.30	16.27	20.44	26.44	33.46	27660	33840	42520	54990	69590		
19-4021	Biological Technicians	detailed	74720	2.4	22.18	46130	0.7	13.30	16.27	20.44	26.44	33.46	27660	33840	42520	54990	69590		
19-4030	Chemical Technicians	broad	65510	1.9	23.93	49770	1.2	13.33	16.80	22.04	29.23	36.98	27730	34940	45840	60790	76930		
19-4031	Chemical Technicians	detailed	65510	1.9	23.93	49770	1.2	13.33	16.80	22.04	29.23	36.98	27730	34940	45840	60790	76930		
19-4040	Geological and Petroleum Technicians	broad	15100	4.6	29.92	62240	2.5	12.19	18.14	27.15	37.61	49.56	25350	37720	56470	78220	103080		
19-4041	Geological and Petroleum Technicians	detailed	15100	4.6	29.92	62240	2.5	12.19	18.14	27.15	37.61	49.56	25350	37720	56470	78220	103080		
19-4050	Nuclear Technicians	broad	6840	5.7	37.41	77820	1.7	22.04	29.70	38.05	45.68	51.42	45850	61780	79140	95000	106950		
19-4051	Nuclear Technicians	detailed	6840	5.7	37.41	77820	1.7	22.04	29.70	38.05	45.68	51.42	45850	61780	79140	95000	106950		
19-4060	Social Science Research Assistants	broad	30030	3.3	22.51	46820	1.4	10.62	15.60	20.76	27.49	36.01	22090	32450	43190	57180	74900		
19-4061	Social Science Research Assistants	detailed	30030	3.3	22.51	46820	1.4	10.62	15.60	20.76	27.49	36.01	22090	32450	43190	57180	74900		
19-4090	Miscellaneous Life, Physical, and Social Science Technicians	broad	146370	1.1	23.05	47940	0.7	12.80	15.92	21.25	28.03	36.33	26620	33110	44190	58300	75560		
19-4091	Environmental Science and Protection Technicians, Including Health	detailed	32950	2.2	23.05	47930	0.8	13.16	16.47	21.25	28.02	36.53	27380	34270	44190	58280	75980		
19-4092	Forensic Science Technicians	detailed	14800	1.7	29.18	60690	1.0	16.28	20.54	27.29	35.68	46.83	33860	42710	56750	74220	97400		
19-4093	Forest and Conservation Technicians	detailed	30090	0.8	18.57	38630	0.3	12.38	13.89	17.10	22.46	26.69	25740	28880	35560	46710	55510		
19-4099	Life, Physical, and Social Science Technicians, All Other	detailed	68540	2.1	23.69	49270	1.3	12.65	16.78	22.14	28.97	37.02	26310	34890	46040	60260	77010		
21-0000	Community and Social Service Occupations	major	2019250	0.4	22.69	47200	0.4	12.10	15.59	20.67	28.02	36.65	25170	32420	42990	58280	76220		
21-1000	Counselors, Social Workers, and Other Community and Social Service Specialists	minor	1941090	0.4	22.70	47220	0.4	12.18	15.63	20.68	28.02	36.61	25340	32520	43020	58290	76150		
21-1010	Counselors	broad	659890	0.6	23.91	49740	0.5	12.75	16.53	22.10	29.35	37.92	26530	34390	45970	61040	78870		
21-1011	Substance Abuse and Behavioral Disorder Counselors	detailed	91040	1.8	21.23	44160	0.6	12.60	15.61	19.75	25.33	31.29	26210	32470	41070	52690	65080		
21-1012	Educational, Guidance, School, and Vocational Counselors	detailed	260670	0.8	27.70	57620	0.7	15.58	20.02	26.23	34.10	43.28	32400	41650	54560	70930	90030		
21-1013	Marriage and Family Therapists	detailed	36960	3.1	26.00	54090	1.4	15.19	18.42	23.64	30.68	39.41	31600	38320	49170	63810	81960		
21-1014	Mental Health Counselors	detailed	139820	1.4	22.14	46050	0.6	12.96	16.13	20.59	26.66	33.70	26950	33560	42840	55440	70100		
21-1015	Rehabilitation Counselors	detailed	103030	1.6	18.62	38740	0.7	10.44	12.91	16.67	22.40	29.81	21710	26860	34670	46600	62010		
21-1019	Counselors, All Other	detailed	28380	2.6	22.90	47640	1.1	12.05	15.79	21.32	28.80	35.97	25070	32850	44350	59900	74810		
21-1020	Social Workers	broad	631730	0.7	24.38	50710	0.6	13.84	17.25	22.54	29.62	37.75	28800	35870	46890	61600	78510		
21-1021	Child, Family, and School Social Workers	detailed	298840	0.8	22.84	47510	1.0	13.37	16.46	20.79	27.28	36.13	27800	34230	43250	56740	75140		
21-1022	Healthcare Social Workers	detailed	159310	1.8	26.69	55510	0.5	15.74	20.01	25.85	31.66	38.47	32750	41620	53760	65860	80020		
21-1023	Mental Health and Substance Abuse Social Workers	detailed	114040	1.6	23.02	47880	1.2	12.85	15.98	20.53	27.22	35.89	26730	33240	42700	56610	74650		
21-1029	Social Workers, All Other	detailed	59540	1.6	28.56	59410	0.7	16.15	20.73	28.96	36.07	40.96	33600	43110	60230	75020	85190		
21-1090	Miscellaneous Community and Social Service Specialists	broad	649470	0.7	19.84	41270	0.6	10.65	13.56	17.77	23.83	32.02	22150	28210	36970	49570	66610		
21-1091	Health Educators	detailed	57570	1.5	27.84	57900	1.5	14.62	18.58	25.51	35.12	46.02	30400	38640	53070	73040	95730		
21-1092	Probation Officers and Correctional Treatment Specialists	detailed	87500	0.8	26.63	55380	0.8	16.17	19.01	24.12	32.41	42.76	33630	39530	50160	67420	88930		
21-1093	Social and Human Service Assistants	detailed	360650	1.0	16.41	34120	0.6	10.00	12.19	15.29	19.25	24.35	20800	25350	31810	40030	50640		
21-1094	Community Health Workers	detailed	51900	1.9	19.80	41170	0.8	11.36	14.17	17.95	23.72	30.71	23620	29480	37330	49340	63880		
21-1099	Community and Social Service Specialists, All Other	detailed	91860	1.6	21.89	45540	0.7	12.09	15.96	20.73	26.86	34.16	25140	33200	43120	55860	71040		
21-2000	Religious Workers	minor	78160	1.5	22.42	46630	0.8	9.75	14.05	20.30	28.01	37.51	20290	29230	42220	58250	78020		
21-2010	Clergy	broad	49320	1.8	23.77	49450	0.9	11.45	15.77	21.99	29.15	38.03	23830	32790	45740	60640	79110		
21-2011	Clergy	detailed	49320	1.8	23.77	49450	0.9	11.45	15.77	21.99	29.15	38.03	23830	32790	45740	60640	79110		
21-2020	Directors, Religious Activities and Education	broad	20590	3.0	21.56	44840	1.6	9.48	12.95	18.56	26.52	38.17	19710	26930	38610	55170	79380		
21-2021	Directors, Religious Activities and Education	detailed	20590	3.0	21.56	44840	1.6	9.48	12.95	18.56	26.52	38.17	19710	26930	38610	55170	79380		
21-2090	Miscellaneous Religious Workers	broad	8250	6.3	16.49	34300	2.5	8.88	9.66	13.85	20.10	28.35	18470	20080	28820	41800	58970		
21-2099	Religious Workers, All Other	detailed	8250	6.3	16.49	34300	2.5	8.88	9.66	13.85	20.10	28.35	18470	20080	28820	41800	58970		
23-0000	Legal Occupations	major	1075520	0.5	50.95	105980	0.6	17.62	24.78	38.30	66.46	#	36650	51530	79650	138240	#		
23-1000	Lawyers, Judges, and Related Workers	minor	680990	0.6	65.27	135760	0.6	26.01	36.05	55.31	81.81	#	54100	74990	115050	170170	#		
23-1010	Lawyers and Judicial Law Clerks	broad	632940	0.6	66.44	138190	0.6	26.67	36.56	55.89	83.78	#	55460	76040	116250	174250	#		
23-1011	Lawyers	detailed	619530	0.7	67.25	139880	0.6	27.36	37.30	56.81	84.89	#	56910	77580	118160	176580	#		
23-1012	Judicial Law Clerks	detailed	13410	1.4	28.77	59840	3.0	15.65	20.02	24.89	33.49	51.27	32550	41650	51760	69660	106640		
23-1020	Judges, Magistrates, and Other Judicial Workers	broad	48050	0.9	49.88	103740	1.0	17.56	27.80	48.54	68.99	81.93	36530	57830	100960	143490	170410		
23-1021	Administrative Law Judges, Adjudicators, and Hearing Officers	detailed	14540	0.4	45.79	95240	0.7	20.06	30.27	44.28	58.99	78.08	41730	62950	92110	122700	162400		
23-1022	Arbitrators, Mediators, and Conciliators	detailed	6300	5.6	34.97	72730	4.9	15.65	20.42	28.74	42.55	59.58	32550	42480	59770	88510	123930		
23-1023	Judges, Magistrate Judges, and Magistrates	detailed	27210	0.8	55.51	115460	0.8	16.95	30.80	60.52	75.61	88.25	35250	64070	125880	157270	183570		
23-2000	Legal Support Workers	minor	394530	1.0	26.25	54590	0.4	14.59	18.18	23.83	30.95	41.04	30350	37820	49560	64380	85360		
23-2010	Paralegals and Legal Assistants	broad	277310	1.2	25.57	53180	0.5	14.94	18.38	23.80	30.60	38.59	31070	38230	49500	63650	80260		
