OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
17-2000	Engineers	minor	1,635,420	0.7	46.37	96,440	0.3	26.76	33.75	43.75	56.42	70.99	55,670	70,190	91,010	117,350	147,670		
17-2010	Aerospace Engineers	broad	68,510	2.5	53.85	112,010	0.7	33.24	41.11	52.72	64.91	77.06	69,150	85,500	109,650	135,020	160,290		
17-2011	Aerospace Engineers	detailed	68,510	2.5	53.85	112,010	0.7	33.24	41.11	52.72	64.91	77.06	69,150	85,500	109,650	135,020	160,290		
17-2020	Agricultural Engineers	broad	1,980	7.1	37.18	77,330	1.6	21.88	28.12	35.40	44.39	56.31	45,510	58,500	73,640	92,330	117,130		
17-2021	Agricultural Engineers	detailed	1,980	7.1	37.18	77,330	1.6	21.88	28.12	35.40	44.39	56.31	45,510	58,500	73,640	92,330	117,130		
17-2030	Biomedical Engineers	broad	20,590	4.1	43.25	89,970	0.9	24.54	31.59	41.16	51.85	64.72	51,050	65,700	85,620	107,850	134,620		
17-2031	Biomedical Engineers	detailed	20,590	4.1	43.25	89,970	0.9	24.54	31.59	41.16	51.85	64.72	51,050	65,700	85,620	107,850	134,620		
17-2040	Chemical Engineers	broad	31,990	2.8	50.68	105,420	0.8	29.22	36.73	47.28	60.60	76.34	60,770	76,390	98,340	126,050	158,800		
17-2041	Chemical Engineers	detailed	31,990	2.8	50.68	105,420	0.8	29.22	36.73	47.28	60.60	76.34	60,770	76,390	98,340	126,050	158,800		
17-2050	Civil Engineers	broad	287,800	1.1	43.14	89,730	0.4	25.71	31.41	40.16	51.51	63.89	53,470	65,330	83,540	107,140	132,880		
17-2051	Civil Engineers	detailed	287,800	1.1	43.14	89,730	0.4	25.71	31.41	40.16	51.51	63.89	53,470	65,330	83,540	107,140	132,880		
17-2060	Computer Hardware Engineers	broad	72,950	4.9	57.07	118,700	1.4	32.15	42.45	55.33	70.24	82.70	66,870	88,290	115,080	146,110	172,010		
17-2061	Computer Hardware Engineers	detailed	72,950	4.9	57.07	118,700	1.4	32.15	42.45	55.33	70.24	82.70	66,870	88,290	115,080	146,110	172,010		
17-2070	Electrical and Electronics Engineers	broad	315,870	1.2	48.45	100,770	0.4	29.44	36.32	46.28	58.48	73.08	61,240	75,550	96,270	121,640	152,000		
17-2071	Electrical Engineers	detailed	183,770	1.3	47.41	98,620	0.4	28.71	35.54	45.29	57.54	71.65	59,720	73,910	94,210	119,690	149,040		
17-2072	Electronics Engineers, Except Computer	detailed	132,100	2.3	49.89	103,760	0.5	30.65	37.54	47.70	59.63	74.68	63,760	78,070	99,210	124,030	155,330		
17-2080	Environmental Engineers	broad	52,280	1.8	42.56	88,530	0.6	23.96	30.70	40.81	51.89	62.56	49,830	63,860	84,890	107,920	130,120		
17-2081	Environmental Engineers	detailed	52,280	1.8	42.56	88,530	0.6	23.96	30.70	40.81	51.89	62.56	49,830	63,860	84,890	107,920	130,120		
17-2110	Industrial Engineers, Including Health and Safety	broad	281,950	1.0	42.63	88,680	0.4	25.86	32.31	40.63	50.85	62.38	53,780	67,200	84,510	105,770	129,760		
17-2111	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	detailed	25,410	2.1	43.36	90,190	0.6	24.32	31.48	41.69	53.25	64.47	50,580	65,490	86,720	110,760	134,110		
17-2112	Industrial Engineers	detailed	256,550	1.1	42.56	88,530	0.4	26.00	32.37	40.53	50.59	62.21	54,070	67,330	84,310	105,230	129,390		
17-2120	Marine Engineers and Naval Architects	broad	8,120	6.8	48.01	99,860	2.0	28.17	34.90	44.88	57.79	73.29	58,580	72,600	93,350	120,210	152,450		
17-2121	Marine Engineers and Naval Architects	detailed	8,120	6.8	48.01	99,860	2.0	28.17	34.90	44.88	57.79	73.29	58,580	72,600	93,350	120,210	152,450		
17-2130	Materials Engineers	broad	26,800	4.0	46.66	97,050	1.4	26.38	33.95	44.86	58.23	71.56	54,870	70,620	93,310	121,120	148,840		
17-2131	Materials Engineers	detailed	26,800	4.0	46.66	97,050	1.4	26.38	33.95	44.86	58.23	71.56	54,870	70,620	93,310	121,120	148,840		
17-2140	Mechanical Engineers	broad	285,790	1.6	43.17	89,800	0.4	26.16	32.24	40.48	51.16	63.15	54,420	67,070	84,190	106,420	131,350		
17-2141	Mechanical Engineers	detailed	285,790	1.6	43.17	89,800	0.4	26.16	32.24	40.48	51.16	63.15	54,420	67,070	84,190	106,420	131,350		
17-2150	Mining and Geological Engineers, Including Mining Safety Engineers	broad	6,940	5.7	49.52	103,010	2.4	26.68	33.96	45.06	61.26	77.17	55,490	70,630	93,720	127,420	160,510		
17-2151	Mining and Geological Engineers, Including Mining Safety Engineers	detailed	6,940	5.7	49.52	103,010	2.4	26.68	33.96	45.06	61.26	77.17	55,490	70,630	93,720	127,420	160,510		
17-2160	Nuclear Engineers	broad	17,680	5.2	50.94	105,950	1.5	31.53	39.79	49.14	59.82	73.28	65,570	82,770	102,220	124,420	152,420		
17-2161	Nuclear Engineers	detailed	17,680	5.2	50.94	105,950	1.5	31.53	39.79	49.14	59.82	73.28	65,570	82,770	102,220	124,420	152,420		
17-2170	Petroleum Engineers	broad	32,780	5.0	70.69	147,030	1.3	35.10	46.84	61.65	86.27	#	73,000	97,430	128,230	179,450	#		
17-2171	Petroleum Engineers	detailed	32,780	5.0	70.69	147,030	1.3	35.10	46.84	61.65	86.27	#	73,000	97,430	128,230	179,450	#		
17-2190	Miscellaneous Engineers	broad	123,390	1.4	47.71	99,250	0.4	25.27	34.37	46.78	60.08	73.55	52,570	71,490	97,300	124,960	152,970		
17-2199	Engineers, All Other	detailed	123,390	1.4	47.71	99,250	0.4	25.27	34.37	46.78	60.08	73.55	52,570	71,490	97,300	124,960	152,970		
17-3000	Drafters, Engineering Technicians, and Mapping Technicians	minor	688,900	0.8	27.66	57,530	0.3	15.88	20.18	26.41	33.66	41.50	33,040	41,970	54,940	70,000	86,310		
17-3010	Drafters	broad	202,710	1.1	27.16	56,500	0.4	16.30	20.31	25.71	32.13	40.05	33,910	42,240	53,480	66,840	83,300		
17-3011	Architectural and Civil Drafters	detailed	96,810	1.6	26.10	54,290	0.5	16.14	19.89	24.83	30.52	37.87	33,570	41,370	51,640	63,480	78,770		
17-3012	Electrical and Electronics Drafters	detailed	26,750	4.4	30.48	63,390	0.8	17.20	22.24	28.83	37.36	46.55	35,780	46,260	59,970	77,700	96,820		
17-3013	Mechanical Drafters	detailed	63,630	1.7	27.63	57,480	0.7	16.58	20.75	26.19	33.00	41.31	34,490	43,170	54,480	68,630	85,920		
17-3019	Drafters, All Other	detailed	15,530	3.3	26.16	54,410	1.3	15.47	19.02	24.26	30.88	39.75	32,180	39,570	50,470	64,230	82,680		
17-3020	Engineering Technicians, Except Drafters	broad	432,270	1.0	28.61	59,510	0.4	16.31	20.91	27.55	34.94	42.95	33,920	43,490	57,310	72,670	89,330		
17-3021	Aerospace Engineering and Operations Technicians	detailed	11,970	8.0	34.17	71,070	3.4	20.59	25.90	32.70	40.50	49.04	42,830	53,870	68,020	84,230	102,000		
17-3022	Civil Engineering Technicians	detailed	72,150	1.3	25.06	52,120	0.5	14.95	18.35	24.03	30.03	37.26	31,100	38,170	49,980	62,450	77,500		
17-3023	Electrical and Electronics Engineering Technicians	detailed	134,870	2.4	30.27	62,950	0.4	17.72	22.99	29.90	36.29	44.06	36,850	47,810	62,190	75,480	91,640		
17-3024	Electro-Mechanical Technicians	detailed	13,710	4.4	27.82	57,860	1.3	16.74	20.98	26.74	33.69	41.08	34,820	43,630	55,610	70,080	85,440		
17-3025	Environmental Engineering Technicians	detailed	16,550	3.1	25.24	52,500	1.0	14.34	17.74	23.64	30.14	38.84	29,820	36,900	49,170	62,700	80,780		
17-3026	Industrial Engineering Technicians	detailed	63,220	2.3	27.37	56,920	0.9	16.11	20.14	25.64	32.88	41.55	33,520	41,900	53,330	68,380	86,430		
17-3027	Mechanical Engineering Technicians	detailed	45,510	2.2	27.49	57,180	0.8	16.36	20.47	26.19	32.91	39.81	34,030	42,580	54,480	68,440	82,810		
17-3029	Engineering Technicians, Except Drafters, All Other	detailed	74,290	1.6	30.80	64,050	0.7	16.68	22.59	29.96	37.78	46.13	34,690	46,990	62,330	78,570	95,960		
17-3030	Surveying and Mapping Technicians	broad	53,920	2.5	21.87	45,490	0.7	12.52	15.80	20.41	26.77	33.79	26,030	32,860	42,450	55,690	70,280		
17-3031	Surveying and Mapping Technicians	detailed	53,920	2.5	21.87	45,490	0.7	12.52	15.80	20.41	26.77	33.79	26,030	32,860	42,450	55,690	70,280		
19-0000	Life, Physical, and Social Science Occupations	major	1,152,840	0.7	35.06	72,930	0.4	16.03	21.67	30.45	43.78	59.27	33,350	45,060	63,340	91,060	123,280		
19-1000	Life Scientists	minor	286,390	1.5	39.94	83,080	0.8	20.15	25.48	34.59	48.11	64.99	41,910	53,000	71,950	100,080	135,170		
19-1010	Agricultural and Food Scientists	broad	31,350	3.6	33.88	70,470	1.0	18.11	23.05	30.25	40.51	56.02	37,660	47,950	62,920	84,270	116,520		
19-1011	Animal Scientists	detailed	2,470	4.5	35.04	72,890	3.7	17.47	22.07	29.01	38.87	60.67	36,340	45,900	60,330	80,840	126,190		
19-1012	Food Scientists and Technologists	detailed	14,200	6.5	34.26	71,270	1.7	18.17	23.58	30.74	42.21	56.48	37,800	49,060	63,950	87,800	117,480		
19-1013	Soil and Plant Scientists	detailed	14,690	4.3	33.31	69,290	1.3	18.18	22.83	29.95	39.38	54.99	37,820	47,490	62,300	81,920	114,390		
19-1020	Biological Scientists	broad	103,690	2.3	38.49	80,060	0.9	19.98	25.43	34.56	46.15	62.00	41,570	52,890	71,890	95,990	128,960		
19-1021	Biochemists and Biophysicists	detailed	29,200	4.5	45.36	94,340	1.8	21.64	28.19	39.51	56.41	76.16	45,000	58,630	82,180	117,340	158,410		
19-1022	Microbiologists	detailed	21,670	5.9	36.95	76,850	2.2	18.98	23.52	32.14	46.66	61.63	39,480	48,920	66,850	97,050	128,190		
19-1023	Zoologists and Wildlife Biologists	detailed	17,720	3.1	31.20	64,890	0.6	18.82	23.25	29.10	36.69	47.38	39,150	48,360	60,520	76,320	98,540		
19-1029	Biological Scientists, All Other	detailed	35,110	3.1	37.42	77,830	1.3	20.21	26.72	35.96	44.00	56.09	42,040	55,570	74,790	91,520	116,680		
19-1030	Conservation Scientists and Foresters	broad	28,890	1.7	30.63	63,720	0.6	18.22	22.71	29.14	36.87	44.41	37,910	47,240	60,610	76,680	92,360		
19-1031	Conservation Scientists	detailed	20,470	1.9	31.31	65,130	0.8	17.92	22.60	29.72	37.56	46.14	37,270	47,010	61,810	78,120	95,970		
19-1032	Foresters	detailed	8,420	3.4	28.99	60,300	0.6	18.80	22.81	28.22	34.18	39.62	39,100	47,440	58,700	71,100	82,400		
19-1040	Medical Scientists	broad	114,560	2.9	45.26	94,150	1.5	21.46	27.40	38.33	55.51	76.00	44,640	56,990	79,730	115,450	158,070		
19-1041	Epidemiologists	detailed	5,690	2.2	37.37	77,720	1.6	22.53	27.30	34.05	43.19	55.05	46,870	56,780	70,820	89,840	114,510		
19-1042	Medical Scientists, Except Epidemiologists	detailed	108,870	3.0	45.68	95,000	1.6	21.42	27.40	38.72	56.17	76.72	44,550	57,000	80,530	116,840	159,570		
19-1090	Miscellaneous Life Scientists	broad	7,890	4.1	39.98	83,150	2.1	21.24	26.15	35.51	49.56	65.56	44,190	54,390	73,860	103,090	136,370		
19-1099	Life Scientists, All Other	detailed	7,890	4.1	39.98	83,150	2.1	21.24	26.15	35.51	49.56	65.56	44,190	54,390	73,860	103,090	136,370		
19-2000	Physical Scientists	minor	262,640	1.0	41.98	87,310	0.6	20.93	27.19	37.40	52.14	68.90	43,520	56,560	77,790	108,440	143,300		
19-2010	Astronomers and Physicists	broad	18,510	4.1	58.00	120,650	1.5	27.56	38.98	55.23	73.65	90.11	57,310	81,070	114,870	153,180	187,430		
19-2011	Astronomers	detailed	1,830	23.6	53.07	110,380	3.3	26.42	34.26	50.35	70.82	79.40	54,960	71,270	104,740	147,320	165,140		
19-2012	Physicists	detailed	16,680	3.8	58.54	121,770	1.5	27.71	39.83	55.71	73.90	91.14	57,640	82,850	115,870	153,710	189,560		
19-2020	Atmospheric and Space Scientists	broad	9,800	5.2	45.60	94,840	1.3	24.75	33.59	44.45	55.05	67.71	51,480	69,860	92,460	114,510	140,830		
19-2021	Atmospheric and Space Scientists	detailed	9,800	5.2	45.60	94,840	1.3	24.75	33.59	44.45	55.05	67.71	51,480	69,860	92,460	114,510	140,830		
19-2030	Chemists and Materials Scientists	broad	94,410	2.1	39.68	82,520	0.8	20.45	26.36	36.26	49.48	63.78	42,540	54,820	75,420	102,920	132,650		
19-2031	Chemists	detailed	86,660	2.3	38.86	80,820	0.9	20.28	25.99	35.45	48.38	62.34	42,180	54,060	73,740	100,630	129,670		
19-2032	Materials Scientists	detailed	7,750	4.6	48.83	101,570	1.5	23.99	34.17	47.80	61.84	75.84	49,890	71,070	99,430	128,620	157,750		
19-2040	Environmental Scientists and Geoscientists	broad	120,970	1.4	40.19	83,600	0.8	20.51	26.25	35.25	48.37	64.56	42,660	54,610	73,320	100,600	134,290		
19-2041	Environmental Scientists and Specialists, Including Health	detailed	84,250	1.5	36.23	75,360	0.8	19.82	25.07	33.13	43.97	57.85	41,220	52,150	68,910	91,450	120,320		
19-2042	Geoscientists, Except Hydrologists and Geographers	detailed	30,420	3.0	51.15	106,390	1.7	22.81	30.21	43.16	61.36	90.88	47,450	62,830	89,780	127,620	189,020		
19-2043	Hydrologists	detailed	6,300	3.7	40.26	83,740	1.1	24.33	30.38	38.69	48.17	57.74	50,600	63,190	80,480	100,190	120,100		
19-2090	Miscellaneous Physical Scientists	broad	18,960	1.1	47.34	98,460	1.8	22.78	31.35	46.19	59.60	74.52	47,380	65,210	96,070	123,960	155,000		
19-2099	Physical Scientists, All Other	detailed	18,960	1.1	47.34	98,460	1.8	22.78	31.35	46.19	59.60	74.52	47,380	65,210	96,070	123,960	155,000		
19-3000	Social Scientists and Related Workers	minor	244,820	1.0	39.13	81,380	1.0	20.19	26.84	36.19	47.75	60.29	41,990	55,840	75,280	99,320	125,400		
19-3010	Economists	broad	19,380	4.3	54.26	112,860	1.3	26.51	35.52	48.58	66.40	87.05	55,150	73,890	101,050	138,120	181,060		
19-3011	Economists	detailed	19,380	4.3	54.26	112,860	1.3	26.51	35.52	48.58	66.40	87.05	55,150	73,890	101,050	138,120	181,060		
19-3020	Survey Researchers	broad	11,930	4.9	28.82	59,950	2.9	12.35	18.17	26.19	36.75	48.20	25,680	37,800	54,470	76,440	100,250		
19-3022	Survey Researchers	detailed	11,930	4.9	28.82	59,950	2.9	12.35	18.17	26.19	36.75	48.20	25,680	37,800	54,470	76,440	100,250		
19-3030	Psychologists	broad	122,310	1.3	38.77	80,640	0.8	20.14	26.72	36.17	47.40	58.47	41,890	55,580	75,230	98,590	121,610		
19-3031	Clinical, Counseling, and School Psychologists	detailed	107,980	1.4	37.83	78,690	0.7	20.11	26.47	35.23	46.11	57.85	41,830	55,050	73,270	95,910	120,320		
19-3032	Industrial-Organizational Psychologists	detailed	1,020	11.7	50.27	104,570	5.9	25.46	31.92	39.79	66.11	88.64	52,950	66,390	82,760	137,510	184,380		
19-3039	Psychologists, All Other	detailed	13,310	2.8	45.51	94,650	3.5	20.04	32.12	46.02	52.78	61.40	41,690	66,810	95,710	109,770	127,710		
19-3040	Sociologists	broad	2,870	5.3	41.75	86,840	2.8	20.17	27.72	38.34	51.98	70.61	41,950	57,650	79,750	108,130	146,860		
19-3041	Sociologists	detailed	2,870	5.3	41.75	86,840	2.8	20.17	27.72	38.34	51.98	70.61	41,950	57,650	79,750	108,130	146,860		
19-3050	Urban and Regional Planners	broad	34,810	1.5	35.12	73,060	0.6	21.23	26.52	33.66	42.26	50.63	44,170	55,160	70,020	87,910	105,310		
19-3051	Urban and Regional Planners	detailed	34,810	1.5	35.12	73,060	0.6	21.23	26.52	33.66	42.26	50.63	44,170	55,160	70,020	87,910	105,310		
19-3090	Miscellaneous Social Scientists and Related Workers	broad	53,530	2.5	39.22	81,570	1.7	20.58	27.89	37.03	48.73	61.07	42,800	58,010	77,020	101,360	127,030		
19-3091	Anthropologists and Archeologists	detailed	6,470	4.4	31.94	66,440	1.1	17.75	23.19	30.38	39.15	47.88	36,910	48,240	63,190	81,430	99,590		
19-3092	Geographers	detailed	1,370	6.4	35.62	74,090	1.3	21.48	27.51	35.70	43.33	48.73	44,680	57,210	74,260	90,120	101,370		
19-3093	Historians	detailed	2,950	4.0	29.32	60,990	2.4	13.49	17.61	26.49	38.61	49.44	28,050	36,630	55,110	80,310	102,830		
19-3094	Political Scientists	detailed	6,350	6.9	53.97	112,250	2.0	27.77	41.63	54.95	68.05	77.06	57,750	86,600	114,290	141,550	160,290		
19-3099	Social Scientists and Related Workers, All Other	detailed	36,380	3.6	38.87	80,860	1.1	21.84	28.53	37.03	47.66	57.60	45,420	59,340	77,020	99,130	119,800		
19-4000	Life, Physical, and Social Science Technicians	minor	358,980	0.9	23.34	48,550	0.5	12.79	16.17	21.27	28.34	37.01	26,610	33,630	44,250	58,950	76,980		
19-4010	Agricultural and Food Science Technicians	broad	20,420	3.0	19.46	40,470	1.2	11.51	14.28	18.05	23.07	29.54	23,930	29,700	37,550	47,980	61,450		
19-4011	Agricultural and Food Science Technicians	detailed	20,420	3.0	19.46	40,470	1.2	11.51	14.28	18.05	23.07	29.54	23,930	29,700	37,550	47,980	61,450		
19-4020	Biological Technicians	broad	74,720	2.4	22.18	46,130	0.7	13.30	16.27	20.44	26.44	33.46	27,660	33,840	42,520	54,990	69,590		
19-4021	Biological Technicians	detailed	74,720	2.4	22.18	46,130	0.7	13.30	16.27	20.44	26.44	33.46	27,660	33,840	42,520	54,990	69,590		
19-4030	Chemical Technicians	broad	65,510	1.9	23.93	49,770	1.2	13.33	16.80	22.04	29.23	36.98	27,730	34,940	45,840	60,790	76,930		
19-4031	Chemical Technicians	detailed	65,510	1.9	23.93	49,770	1.2	13.33	16.80	22.04	29.23	36.98	27,730	34,940	45,840	60,790	76,930		
19-4040	Geological and Petroleum Technicians	broad	15,100	4.6	29.92	62,240	2.5	12.19	18.14	27.15	37.61	49.56	25,350	37,720	56,470	78,220	103,080		
19-4041	Geological and Petroleum Technicians	detailed	15,100	4.6	29.92	62,240	2.5	12.19	18.14	27.15	37.61	49.56	25,350	37,720	56,470	78,220	103,080		
19-4050	Nuclear Technicians	broad	6,840	5.7	37.41	77,820	1.7	22.04	29.70	38.05	45.68	51.42	45,850	61,780	79,140	95,000	106,950		
19-4051	Nuclear Technicians	detailed	6,840	5.7	37.41	77,820	1.7	22.04	29.70	38.05	45.68	51.42	45,850	61,780	79,140	95,000	106,950		
19-4060	Social Science Research Assistants	broad	30,030	3.3	22.51	46,820	1.4	10.62	15.60	20.76	27.49	36.01	22,090	32,450	43,190	57,180	74,900		
19-4061	Social Science Research Assistants	detailed	30,030	3.3	22.51	46,820	1.4	10.62	15.60	20.76	27.49	36.01	22,090	32,450	43,190	57,180	74,900		
19-4090	Miscellaneous Life, Physical, and Social Science Technicians	broad	146,370	1.1	23.05	47,940	0.7	12.80	15.92	21.25	28.03	36.33	26,620	33,110	44,190	58,300	75,560		
19-4091	Environmental Science and Protection Technicians, Including Health	detailed	32,950	2.2	23.05	47,930	0.8	13.16	16.47	21.25	28.02	36.53	27,380	34,270	44,190	58,280	75,980		
19-4092	Forensic Science Technicians	detailed	14,800	1.7	29.18	60,690	1.0	16.28	20.54	27.29	35.68	46.83	33,860	42,710	56,750	74,220	97,400		
19-4093	Forest and Conservation Technicians	detailed	30,090	0.8	18.57	38,630	0.3	12.38	13.89	17.10	22.46	26.69	25,740	28,880	35,560	46,710	55,510		
19-4099	Life, Physical, and Social Science Technicians, All Other	detailed	68,540	2.1	23.69	49,270	1.3	12.65	16.78	22.14	28.97	37.02	26,310	34,890	46,040	60,260	77,010		
21-0000	Community and Social Service Occupations	major	2,019,250	0.4	22.69	47,200	0.4	12.10	15.59	20.67	28.02	36.65	25,170	32,420	42,990	58,280	76,220		
21-1000	Counselors, Social Workers, and Other Community and Social Service Specialists	minor	1,941,090	0.4	22.70	47,220	0.4	12.18	15.63	20.68	28.02	36.61	25,340	32,520	43,020	58,290	76,150		
21-1010	Counselors	broad	659,890	0.6	23.91	49,740	0.5	12.75	16.53	22.10	29.35	37.92	26,530	34,390	45,970	61,040	78,870		
21-1011	Substance Abuse and Behavioral Disorder Counselors	detailed	91,040	1.8	21.23	44,160	0.6	12.60	15.61	19.75	25.33	31.29	26,210	32,470	41,070	52,690	65,080		
21-1012	Educational, Guidance, School, and Vocational Counselors	detailed	260,670	0.8	27.70	57,620	0.7	15.58	20.02	26.23	34.10	43.28	32,400	41,650	54,560	70,930	90,030		
21-1013	Marriage and Family Therapists	detailed	36,960	3.1	26.00	54,090	1.4	15.19	18.42	23.64	30.68	39.41	31,600	38,320	49,170	63,810	81,960		
21-1014	Mental Health Counselors	detailed	139,820	1.4	22.14	46,050	0.6	12.96	16.13	20.59	26.66	33.70	26,950	33,560	42,840	55,440	70,100		
21-1015	Rehabilitation Counselors	detailed	103,030	1.6	18.62	38,740	0.7	10.44	12.91	16.67	22.40	29.81	21,710	26,860	34,670	46,600	62,010		
21-1019	Counselors, All Other	detailed	28,380	2.6	22.90	47,640	1.1	12.05	15.79	21.32	28.80	35.97	25,070	32,850	44,350	59,900	74,810		
21-1020	Social Workers	broad	631,730	0.7	24.38	50,710	0.6	13.84	17.25	22.54	29.62	37.75	28,800	35,870	46,890	61,600	78,510		
21-1021	Child, Family, and School Social Workers	detailed	298,840	0.8	22.84	47,510	1.0	13.37	16.46	20.79	27.28	36.13	27,800	34,230	43,250	56,740	75,140		
21-1022	Healthcare Social Workers	detailed	159,310	1.8	26.69	55,510	0.5	15.74	20.01	25.85	31.66	38.47	32,750	41,620	53,760	65,860	80,020		
21-1023	Mental Health and Substance Abuse Social Workers	detailed	114,040	1.6	23.02	47,880	1.2	12.85	15.98	20.53	27.22	35.89	26,730	33,240	42,700	56,610	74,650		
21-1029	Social Workers, All Other	detailed	59,540	1.6	28.56	59,410	0.7	16.15	20.73	28.96	36.07	40.96	33,600	43,110	60,230	75,020	85,190		
21-1090	Miscellaneous Community and Social Service Specialists	broad	649,470	0.7	19.84	41,270	0.6	10.65	13.56	17.77	23.83	32.02	22,150	28,210	36,970	49,570	66,610		
21-1091	Health Educators	detailed	57,570	1.5	27.84	57,900	1.5	14.62	18.58	25.51	35.12	46.02	30,400	38,640	53,070	73,040	95,730		
21-1092	Probation Officers and Correctional Treatment Specialists	detailed	87,500	0.8	26.63	55,380	0.8	16.17	19.01	24.12	32.41	42.76	33,630	39,530	50,160	67,420	88,930		
21-1093	Social and Human Service Assistants	detailed	360,650	1.0	16.41	34,120	0.6	10.00	12.19	15.29	19.25	24.35	20,800	25,350	31,810	40,030	50,640		
21-1094	Community Health Workers	detailed	51,900	1.9	19.80	41,170	0.8	11.36	14.17	17.95	23.72	30.71	23,620	29,480	37,330	49,340	63,880		
21-1099	Community and Social Service Specialists, All Other	detailed	91,860	1.6	21.89	45,540	0.7	12.09	15.96	20.73	26.86	34.16	25,140	33,200	43,120	55,860	71,040		
21-2000	Religious Workers	minor	78,160	1.5	22.42	46,630	0.8	9.75	14.05	20.30	28.01	37.51	20,290	29,230	42,220	58,250	78,020		
21-2010	Clergy	broad	49,320	1.8	23.77	49,450	0.9	11.45	15.77	21.99	29.15	38.03	23,830	32,790	45,740	60,640	79,110		
